text,label
크래미에 속이 너무 없어요ㅠㅠ 그리고 15000원 시키면 주는 것도 오늘은 안왔어요ㅠㅠ 3번째 시키는건데ㅠㅠ  실망스럽네요ㅠㅠ 다른 샌드위치는 맛있었어요... 비가 와서 그런지 다 젖어서 왔어요ㅠㅠ 리뷰보니까 부직포가방에다가 담아주셨다는 분도 계시던데...속상해요...,0
"추가주문한 휘핑크림은 안오고, 요청안한 리뷰서비스가 왔네요,,,전엔 따로 담겨왔는데 혹시 커피에 넣어왔나싶어 맛봤는데,,,이래서 추가주문은 안하게 돼요 오백원 소액이라 다시 가져오라하기도 뭐하고 그냥 넘어가기엔 아까운,,,",0
아메리카노를 아이스하나랑 핫하나 시켜었는데  아이스로 두개왓네요 다음부터 제대로 확인하고 보내주세요,0
훈제베이컨샌드위치 매운 소스 사용한다는 표시하셔야 할 것 같습니다. 기본적인 부분이라 생각하는데 아침부터 매운지 모르고 시켰다 반밖에 못먹었어요 ㅋ,0
새벽에 있는 남알바생 불친절갑👍 퉁명스럽고 아메리카노 두 잔 시켰을 뿐인데 한숨 푹푹 쉬어서 눈치봤네요ㅋㅋㅋ  얼음에 뜨거운 샷부터 넣었는지 아니면 얼음을 조금만 넣은 건지 얼음이 다 녹아서 편의점에서 얼음 사서 넣었습니다 귀찮으신가봐요 다신 안 갈게요~!,0
연휴 기간 앞 두고 수유점에서 알바한 직원  누군지 모르겠으나 일하는 센스 진짜 없음!!! 홀컵 하나도 안끼워서 보냈으며 음료 3개 주문 했는데  빨대 2개?? 하나는 드리킹 하라구요??  매번 먹던 음료인데 아놔 음료 제조 완전 못해!! 맛없음!! 다신 수유점에서 시켜먹지 않을꺼다,0
자바초컬릿칩은 그나마 나았는데 지난번에 비해 초컬릿칩이 진짜 너무 많이 들어가 있어서 짜증났어요. 카페코코다는 코코넛밀크와 쌉싸름한 카페 비율이 폭망이네요. 너무 달고 쌉싸름 했어요.,0
"따뜻한 카페라떼 시켰는데, 우유 전자레인지에 데운수준이네요.... 원두찌꺼기 둥둥떠있고, 보통 바닥에 가라앉는데 이건 데코인가요? 배달과정문제도 아니고 걍 애초에 대충만든티가 너무 많이 납니다. 낮에 가서 주문하면 잘 만들어 주시던데 ㅜㅜ 반미 샌드위치랑 치즈케이크는 맛 있습니다. ! 근데 커피가 야마 돌아버리네요",0
치즈케잌이 좀 짜졌어요. 아이스티는 너무 묽게 타서 맛이 연했고요. 그나마 나은건 자바초콜렛칩스노우였어요. 케잌이 있는데  포크도 안갖다주고........ . 손으로 먹으라는건가요? ㅋ. 배달은 31분 걸렸네요.,0
"급하게 먹느라 사진은 못 찍었는데, 반미는 맛은 좋았어요 근데 먹기가 너무 불편해서...  바닐라라떼는 제 취향은 아니었어요",0
배송이 빨라서 좋네요.,0
음...엔제리너스가 실망할때도 있네요 치즈케익이랑 번은 기대이하네요,0
"초컬릿 라떼는 맛있었어요. 샌드위치는 지난번에 소스가 부족하다고 했더니, 댓글에 다음번에 주문시 소스 요청 하면 더 준다고 하셨는데 똑같더라구요......... .  배달은 30분 정도? 빠른 편이었어요.",0
맛있게.잘먹었습니다.^^,0
다~좋았는데! 카페모카..넘모싱거워요 ㅠ,0
빵은 좀느끼했고 음료는 맜있었습니다 하지만 가격에비해 가성비가 좋은것같지는 않네요 포장은 매우깔끔했습니다,0
처음먹었을때 바게트가 바삭하니  엄청나게 맛있어서  재주문했는데 오늘 바삭은 없네요ㅠ 그래도 맛있었어요.   에그마요보다 불고기가 최고입니다!,0
요청사항을 안 보시나봐요. 리뷰이벤트 안 가져다주셨네요,0
맛나요 장마때문애 가끔 야채상태가 안좋은데 이번엔 괜차나서 맛나게머금,0
"재교환은 제품은 잘 받긴 받았습니다. 신경 써주신 듯한 인상도 받았구요.다만,드리고 싶은 말씀은 이런 과정이 반복된다면 매장측에서 방법을 강구해야 하지 않을가요.그동안 수 없이 주문했던 고객에게 돌아오는 답변은 ""고객님은 해당 메뉴는 주문해야 하지 말아야 한다는 한다"". ""고객님만 그런다 ""식의 말을 듣는 다면 어느 누가 좋아할가요? 배송과정에서 예상이 되고 더군다나 주문 고객이 누군지 인지 하고 있었다면 조금 더 돌아 볼 수 있지 않았을가요.직접 제조 까지 해주셨다면서요. 할말은 많지만 이만 줄입니다.티는 안냈지만 솔직히 기분은",0
빨라서 좋았어요 ㅎㅎ,0
한시간이 넘었는데..안옴,0
신메뉴 주문해봤어요 콘버터는 제입맛에는 너무 다네요ㅜ  마늘은 아직 못먹었어요 커피는 빨대도 없이 왔는대 사이즈 업 했는데 맞게 왔는지 모르겠네요.... 오늘은 처음으로 아쉬운 아침식사였어요ㅠ,0
커피맛은 다른매장과비슷 맛도 양도 그가격이면 다른매장과비슷,0
벌레 나왔어요.,0
기대했는데 소스가 너무많아서 느끼해요 샌드위치가 훨씬 맛나네요 ㅜ!,0
"초컬릿 라떼는 괜찮았어요, 양도 많고... 골든메달애플은 아직 안먹어봐서 모르겠어요. 배달은 적당히 빨리 와서 좋았는데 벨은 왜  누르셨는지 모르겠네요.",0
다 녹아서 층 생긴거 보이나요? 이 상태로 오면 스노우 시킨 의미가 없습니다,0
빵이 날씨탓인지 생크림이랑 다 녹아서왔어요. 요즘 장마철이니 이해하고 그냥 먹었어요.,0
만드시는 분에 따라 다른 건지 모르겠지만 이번 샌드위치는 에그마요 속이 너무 적었어요.  빵이 다 안 갈라진 상태에서 에그마요는 앞쪽만 살짝 얹어 거의 그냥 빵맛으로 먹었네요ㅠ 에그마요 푸짐해서 가성비 좋았는데 아쉬웠어요..,0
커피가 새벽 타임엔 10번 중 8번이 괜찮았다면 오전오후 시간대엔 10번 중 8번이 별로입니다 저번에 한입 먹고 다 버릴 정도로 맛없는 커피 주신것도 오전오후 시간대에요 똑같은 돈내고 먹는건데 맛없으면 돈아깝습니다,0
샐러드는 고기 빼고 맛있었어요.  코코넛 스노우도 맛있었어요.,0
음음 샐러드는 아닌 걸로ㅠㅠㅠㅠㅠㅠ 미지근하고 냄새도 이상해서 다 버렸어요 샐러드보단 샌드위치 종류가 훨씬 낫네욥,0
여러곳 돌다 오셨나봐요. 영수증에 동 표시 되어있는걸보니... 그래서 그런가 뚜벅이로 포장해와서 집에서 먹었을때보다 맛이 아쉬웠어요. 빵 상태가 그래서 그런가ㅜ 비때문이라 하기엔 저도 비오는날 포장해왔어가지고ㅠㅠ 치킨치즈 소스는 전에는 마요네즈만 있었는데 칠리인가 뭔가 더 발라져 있던데 제 입엔 전에 먹었던 마요네즈만 있던 반미가 더 맞았고요ㅠㅠ 어제 배달은 좀 아쉬웠어여.. 이벤트 아니면 괜찮은거겠죠ㅠㅠ 신랑도 전에 자주 사먹던건데 빵이 질겼다고 하더라고요..,0
"빨대안오고 배달지연이 아무리 이벤트라지만 1시간 지연되서 1시간40분에 샌드위치 눌려있고, 이벤트참여불가면 글 바꾸시지 페스츄리도 안옴. 매니저 짜르세요",0
비도 안오는데 30분 늦게 받았습니다 누락인줄 알고 주문취소했는데 연락도 없네요?  그리고 행사하면 이벤트참여 불가라고 써놓으세요 불가면 아메를 따로 시켰지 열받게 저것만 띡 보내지 말고,0
배달오고 빵든 케이스 올리자마자 밑에 계란들이 다 쏟아져있더라구요 비닐이랑 커피옆부분도 다 더러워지고 이럴꺼면 빵 안흘러내리게 스티커를 왜 붙이신건지 스티커를 붙이고 반대로 넣어서 그런거같은데 앞으로는 조심해주세요 돈내고 사먹고 다 버렸습니다,0
아니 언제오나여 배고파 죽겠네요 에효,0
주문한지 1시간 15분 지났는데도 안오는데 좀 너무한 것 같네요. 샌드위치 두개시켰는데 하나는 완제품이고;,0
코로나 안전을 위해 집에서 누리는 까페!!,0
할인해서 싸게 샀어요~ 양도 적당하니 좋네요,0
생각했던 키위맛이 아니었어요😭 이번 신메뉴는 제 입맛엔 안맞았아요 다음엔 늘 먹던 밀크티를 먹어야겠네요,0
아메가 여기서 여태 시킨것 중 제일 맛 없었어요 먹기 힘들정도로 여기도 누가 내리느냐에 따라 맛차이가 진짜 심한듯합니다 별개로 요청사항 잘 들어주시고 서비스 감사합니다,0
😶😶😶😶😶,0
"초코크로아상으로 주셔서 감사해요😍 안에 초코크림 안싱겁게 들어있어서 나름 맛있네용 커피는 사이즈업했는데도 그냥 일반 사이즈 같았어요ㅠ안했으면 아쉬울뻔 했어요 ㅋㅋ케이크는,,,,,,,",0
맛있게먹었습니다만 빵이 다 식었습니다...,0
"주문한지 30분만에 왔어요. 배달 속도 완전 짱!! 아이스 커피 얼음 가득가득 녹지도 않고 왔구요 만족^^  리뷰 이벤트로 애플파이 부탁 드렸는데 또 세심하게 애플 파이로챙겨주셨구요, 대박 만족!!  그런데 치즈 조각 케이크는 너무 얇은 것 아닌가요...? 맛은 정말 좋은데 5천원 조각 케이크라고 하기에는 다른 커피숍의 치즈 케이크랑 너무 비교가 되네요. 오늘만 얇게 자르셨나?? ㅠㅠ 그래도 맛나니까 재주문 위사 100%입니다!!  맛나게 먹었어요!!",0
우유맛밖에 안나고 얼음이 너무 많은데 심지어 생딸기랑 떡은 어케먹으라고 일반빨대를 주신거죠 ㅠ_ㅠ,0
배달도 빠르고 서비스 감사합니다ㅎㅎ,0
배달을 어떻게 하신건지 음료가 죄다 쏟아져서 봉투까지 싹 다 젖어서 왔네요 직접 안 받고 문 앞에 두고 가라하면 이런 식으로 막 배달해도 되나요? 음료 한 입도 못 먹고 버렸습니다 배달대행업체 잘못이겠지만 기분좋게 시켰는데 기분이 확 상했어요 리뷰 이벤트 페스츄리는 누락인지 오지도 않았네요,0
뭐 나쁘지않아요ㅜㅠ,0
아이스아메리카노는가격에비해 넘많아서 얼음을먹는건지.양이좀적었구요.요거트스노우는 그냥 먹을만했어요.,0
그린티 스노우가 좀 가라앉아 오긴 했지만 녹아서어쩔수없다거 생각하구.. 맛있게먹었습니다 찰빵은 드시지마세요 찰빵 데워온거같은데 딱딱한데다 눌려있어 안익은밀가루맛이나서 다버렸는데 어케먹는건가요 렌지돌려야되나??,0
아..너무달아요 ㅋㅋ 담엔 아메리카노로,0
샌드위치 너무 가격비싼데 둘이먹기 너무 모자르고 너무맛없고 데워주시지도않음...ㅠ.ㅠ,0
솔직한 리뷰 솔직한 리뷰,0
"아 정말 화가나네요,,,요거트스무디에서 머리카락이 나왔어요;;; 이거 어떻게 보상하실건가요??;;;",0
배달 요청사항... 안읽으시나요,0
자바칩 커피랑 안섞여서 그냥 온것같고 햄에그는 다식어서 딱딱해요ㅠㅠ,0
아니 아메리카노3개시켯는데ㅡㅡ 휘핑크림 3개주노?,0
★★★★★★★★★★,0
그냥 soso....,0
맛있어요 서비스빵도 존맛요,0
메이플초코브레드 시키면 박스가 너무 커서 먹기 불편해요 ㅠ 그냥 달콤초코 그거처럼 잘라서 넣어주셨으면 좋겠어요,0
청포도스노우는 언제 먹어도 냠냠긋,0
케이크가 아니라 빵을먹는느낌...무난했고 얼음많이 요청드렸는데 부족했어요 담번엔 폭탄으로 주세욤,0
청포도스노우가 사진이랑 너무 달라서 당황했지만 상큼하니 괜찮네요 그리고 빨대좀 잘 챙겨주세요 오늘이 처음이 아니에요 빵이 안온다던가 시킬때마다 뭔가 하나씩 빠져서 오는것같네요,0
비번적어드렸는데 전화를하시네.귀찮게...배달이너무느려요...,0
자색 고구마라떼 원래 양이 적나요? 따뜻한거 시켜서  열어봤는데..절반밖에 없네요..,0
배달은 빨랐는데 샷을 잘못뽑은건지 아메리카노가 너무 시네요 적당한 신맛이 아니라 신맛밖에 없습니다,0
새로온 알바가 있나요..? 맛이 달라졌넹..,0
배달이 1시간 20분쯤 걸린 거 같아요 한 5분도 안 걸리는 곳인데 매장에선 15분 전에 출발했다고 했지만 그 후로 15분 뒤에 왔으니 매장에서 출발한 지 30분 만에 왔네요...ㅋㅋㅋ,0
생각보다 빠른 배달 감사합니다 ........,0
"요기요측의 사진업로드 실수로 프렌치 토스트를 헷갈려 주문하였는데, 대응 하셨던 직원분인지 사장님이신지 태도가 너무 하시네요. 방문으로 여러번 갔었고 익숙한 집이어서 당연히 의심하지 않고 주문했는데 원래 프렌치 토스트는 저게 맞다는 말 한마디뿐이네요. 고객 입장에서는 충분히 오해할수 있는 부분인데 원래 프렌치토스트는 저게 맞으니 우리잘못 아니라는식의 대응은 아니지 않나요? 그리고 환불이든 교환이든 어떻게 하실건지 안내도 없고 무작정 사진만 보내라 하시고. 직원 교육이든 사장님 마인드던 최악.",0
그냥저냥  보통입니다,0
요즘 킹크랩 값이 비싼가보내요. 살이 약간 없었지만 맛있게 잘 먹었습니다 라면에도 조그만 게들만 있어서 아쉬웠지만 맛있게 잘 먹었습니다 배송시간 맞추시려고 노력하셔서.. 감동이네요,0
"대게 배달 ,맛,  배달,  시간,, 최악",0
4인셋트에 손바닥만한 4칸반찬 한개오구요 소꿉장난하는줄 잘못쪄서 그런건지 몸통은 엄청 비려서 못먹었구요 내장은 하나가 까만색이라 찝찝해서 그대로 버렷구요 게 자체가 엄청짜네요 문어숙회는 안와서 전화했더니 계절이 아니라 안준다네요 그러면 구성에서 빼셔야죠 그구성보고 4인세트를 왜 주문한건데 이날은 너무 열받아서 욕나올까봐 이제 리뷰 남기네요,0
"성북구내 타 매장에서 먹다가 한번 길음뉴타운점에서 시켜봤는데, 토핑양이 타매장 대비 20%이상 덜 들어간 느낌.. 한눈에 봐도 작아요",0
참다참다가 글남겨요. 한두번 주문한것도 아니고요. 주문요청좀 보시고 주문받으세요. 오늘은 빵조차 안데워서 차갑게 배달왔고  야채도 쥐꼬리만큼 넣어주셨네요.  다른 지점들은 요청사항 넣으면 그대로 해주는데 여기는 뭐 기본적인 체크사항들도 안해주니 어이가 없어요. 최소 배달요금이 저렴해서 주문하는데 참다참다가 글남기니다. 알바교육 제대로 하거나 요청사항 제대로 읽으시길.,0
피클제외인데 피클넣고 배달이 언제 왔는지는 모르지만 문자도 안주고 아님 초인종이라도 누르던가...심지어 문앞에 놓지도 않고 문고리에 매달아놔서 두번이나 나가봤는데 아무것도 없어서 마냥 기다리다가 너무 안와서 밖에 나가봤다가 발견했네요,0
그런대루 80프로 부족하긴했지만 잘먹었어요,0
광고에서 장도연씨가 맛있게 먹던데 이건 별로네요ㅠ 배송은 주문 9분만에 받았네요  완전 빠름,0
야채토핑소스 전체적으로 양면에서 아쉬웠어요,0
빵을 위아래 다 파내고 주시는건지.. 아님 야채를 조금만 넣어주시는건지 양이 적어요 아주 슬림한 샌드위치였어요,0
야채 많이 넣어달라고 했는데 기본 양보다도 적어요 너무 납작하고 허술해요 타지점이랑 너무너무 비교돼요... 실망입니다  배달은 아주 빨랐어요,0
컵밥에 밥이너무 딱딱해서 떡볶이랑 튀김만먹었어요ㅜ,0
잘 먹었습니다!! 리뷰이벤트 알새우칩 대박!!!!! 근데 신전치고 떡볶이가 약간 아쉬웠어요ㅜ,0
제발 순한맛은 순한맛으로 조리해주세요 신전 진짜 여러 지점에서 먹어봤는데 이런 맛의 순한맛은 처음이에요 아무래도 조리를 잘못하신 거 같아요 입이 너무 얼얼하네요...,0
리뷰이벤트 참여하고싶었는데 안주셨네요 ㅠ,0
양이 좀 적습니다. 리뷰이벤트는 없어졌으면 공지 내려주시면 감사하겠습니다. 맛은 있습니다.,0
너무 매워서 아이가 못먹었어요 ㅜ 야채가 투머치고욥 ㅜ,0
하나가 다 엎어져서 왔어요.. 이게 뭔가요ㅠㅠ 하...,0
진짜 핵 짱맛있믄데 양이 넘 적어요ㅜㅜ,0
결스콘 이름그대로 결이 살아있어요. 에그햄샌드위치 품절이라 단호박 샌드위치로 교환해주셨는데 맛없어서 겨우 반먹고 반은 버렸습니다..(단호박 좋아하는 편),0
맛있긴한데 좋은재료를 쓰셔서 그런지 가격대비 양이 적네요,0
좀 새서 왔어요ㅜㅜ 맛은 있습니다...,0
저번에 맛있어서 한번더 시킨건데 오늘은 어제 남은 빵 먹는거처럼 빵상태가 매우 좋지 않네요. 식빵이 제일 괜찮고 나머지는 영..,0
일주일동안 몇번을 시ㅕㅆ는지~ 바스크는 잘지만 맛있습니다,0
"크로플은 입맛에 안맞네요 에그타르트도 비추 티라미수랑 당근케익, 필라델피아 크림치즈가 맛있었습니다",0
스콘 기본인데 잼이 오는 줄 알았는데 아니었나보네요 스콘/비스켓 둘다 주문했는데 가격때문인지 버터의 풍미는 느껴지지않고 그냥 밀가루를 구운느낌이었고 맛이 없어 아쉬웠어요 케익류가 그나마 괜찮은 것 같아요,0
따뜻한 커피가 다 식어서 왔네요 크로와상은 맛있는데 혼자 먹기는 많이 달아서 같이 먹어야 겠네요 크림 짱 마니 줘요 커피만 따뜻해도 좋을텐데 너무 식어서 별루였어요,0
기대를 너무 많이 했나봐요,0
사장님 컵을 조금 큰걸 사용하시는게 어떨까요?내용물이 많게 보이려고 그러시는건지 모르겠지만 뚜껑을 열자 빙수랑 섞어 먹을 메인은 뚜껑에 붙어서 다른 그릇에 덜어 먹어야 할듯해요 이건 아닌거 같습니다,0
맛있는데 너무 달아요...,0
"다 좋은데, 봉투 안에서 커피가 고정 안된채 이리저리 굴러다니니깐 씰링후 비닐랩으로 이중 포장을 해놔도 새서 오네요",0
뚜껑 제대로 안닫아주셔서 내 손이 초코라떼인줄..알았습니다..네..,0
에그타르트의 타르트부분이 너무 두꺼워서 맛 부분에서 넘 나 아쉽네요 타르트는 엄청 큽니다 맘모브빵은 크림이 거의 느껴지지 않고 소보로 맛만 진합니다,0
커피랑 디저트는 항상 여기서 시켜요,0
"당근케이크 세트시키면 음료 2개오는 거 맞죠? 근데 옵션선택하는 부분에도 1개만 선택가능하고, 영수증에고 1개만 올라와서 기사분이 헷갈리신듯 하네요. 커피가 1개만 왓습니다",0
맛은 있는데..양이 너무 적어서 깜짝 놀랐네요.. 맘모스는 사진보다 훨씬 얇고 버터크림맛을 거의 못느끼겠더라구요.. 흑임자는 엄청 맛있었어요,0
원래 이렇게 녹혀서 먹는건지ㅠㅜ.. 너무 녹아왔어요... 옛날팥빙수래서 얼음빙수일줄 알았는데 얼음은 절대 아니고 우유눈꽃빙수?에 근접하지만 완전한 눈꽃은 또 아닌 것 같은.. 스콘은 가격 대비 컸어요.,0
흑임자 인절미갸또는 흑임자랑 빵 부분이 맛있어요. 당근케이크도 다른 데보다 괜찮아서 재주문. 스콘은 음… 그냥 평범?  여기는 제일 맛있는 메뉴가 크로플이에요. 크로플 때문에 여기서 재주문했어요. 이번에는 오리지널 없이 꼭 초코추가된 메뉴밖에 없어서 아쉽… 그래서 이번에는 화이트 초코로 주문 했는데 초코를 추가할거면 화이트가 더 맛있어요.,0
플레인비스켓에 수제잼이 2개가 같이 와야했는데… 잼을 않보내주셨어요.ㅠㅜ,0
1시간 10분 걸렸네요 30분시작이였는데 늦게오는거까진 비오니.이해합니다 그럴수있죠 근데 빨때는 어디갔나요?,0
팥이 좀 흘렀던거 말고 좀 녹아왔어요,0
카라멜 마끼아또 좀 더 달게 해달라고 부탁드렸는데 왜ㅜㅜ 이렇게 쓴가요 저번에도 누락됐는데ㅜㅜ,0
달고나 먹구싶어서  시켰는데  달고나는 보이지도않고 얼음만둥둥   달고나를  따로 챙겨주시지   맥심 커피   먹는거같네여,0
정말 어이없네요 생일이라 시켰는데 치즈케익(6500원)시켰는데 치즈크로와상(5000원) 오고 오레오 빙수(10500원) 시켰는데 팥빙수(9500원)와서 먹고싶지 않은 거 먹고 2500원 손해보고 먹다가 알게되서 환불은 시키지도 못하겠고 정말 후회되네요 다음부터는 절대 안 시키고 싶네요.. 1개도 아니고 2개씩이나 틀려서 오다니..,0
"커피는 맛있게 잘 마셨는데, 단팥빵이 딱딱해서 먹지 못할 수준으로 굳은게 왔네요....",0
맛은 평범합니다.,0
그래도 카라멜 마끼아또인데 너무 안달아요ㅠㅠ 자주 시켜먹는데 맛이 옛날이랑 바꼈어요 그렇다고 너무 단건 더 안좋지만,0
오늘도 맛있는 팥빙수 먹을려고 주문했는데 아이스팩은 돈받고 그냥보내서 많이 녹았네요.ㅠㅠ 아이스팩값 돌려주세요...팥빙수는 쉐이크같아요.ㅠㅠ,0
만든지 오래된 빵을 보내셨나봐요? 딱딱해서 데웠는데도 소금빵은 참 딱딱하네요 다른빵들도 맛없어요,0
맘모스빵 이름에 분명 버터크림과 잼이라고 적혀있지 팥앙금 발라져있다고 써있진 않거든요?.. 후기도 정확한 사람이 없어서 제가 찍습니다 이 제품 * 팥앙금은 앙버터 외 다른빵은 먹지 않고 잼과 크림으로만 만들어진 맘모스빵인줄 알고 시켜서 아무생각없이 먹었다가 기분이 너무 안좋네요 상품에 대한 설명좀 제대로 써주세요 그리고 이거 솔직히 환불 요청드리고 싶네요...,0
당근케이크랑 크림아메리카노는 맛이 좋았어요 스콘이랑 케이크는 생각보다 크기가 크더라구요. 근데 스콘 랜덤으로 시킨건 리뷰보니 쑥인 것 같은데 향이 쎄서 전혀 스콘 본래 맛도 안나고 냉장보관을 하시는건지 빵이 엄청 딱딱해서 칼도 안들고 너무 퍽퍽했어요 ㅠ 맨위에 있는 플레인스콘만 골라먹고 초록부분 스콘은 다 버렸네요,0
"꿀소담 정말 오랜만에 시켜먹는데요. 흑임자라떼 리뷰 봐보시면 반 이상이 보시다시피 제 리뷰거든요. 배달이라 매장가격보다 500원도 비싸고 일부러 흑임자+라떼랑 어우러져 먹으려고 시키는건데, 항상 양이 적어 요청사항에 흑임자양 부탁드린다고 쓰는데도 의견반영이 참.. 오늘 진짜 흑임자 양 윗부분 역대급이라 뜯기전에 진심 없는 줄 알았어요. 흑임자 윗부분양을 좀 넉넉하게 주시기가 어려운걸까요…? 일부러 비교하시라고 오늘자 사진과 예전에 받은 사진 같이 올려요 이럴 줄 알았으면 오늘 배달 안시켰을텐데. 흑임자라떼를 먹는 의미가없네요.",0
처음시켜봤는데 안시켜먹고 싶은 마음이 가득 달고나라떼인데 달고나 첨가가 하나도 되어있지않음.  매일 수제 제빵이라하는데 식감이 벌써 며칠되서 푸석푸석한 크림팥빵. 고구마빵은 시큼한 냄새까지 나서 냄새가 역함.  개인적으로 매출이라곤 신경쓰지 않는 행위예술 식당느낌 1일 행위예술 완료,0
기대하고 먹었는데 별로에요...,0
"음식 사진은 먹느라 못찍었지만..소금빵은 위에 올라간 소금양이 많아서 너무 짜고,고구마빵은 식감이 부드러운거보다 딱딱한 느낌 충전물도 별로였어요…스콘도 쑥 향이 강하게 나서 먹지도 못했구요 그나마 생크림 크로와상은 먹을만했습니다…배달도 빠르고 좋았지만 음 솔직히 맛은 그다지 좋지 못했던 거 같아 아쉽네요",0
기본적으로 빵들이 오버쿡이에요.  고구마빵 같이 차진빵은  수분조절이 안되면 질겨지는데 그랬고 나머지 빵들은 수분이 없어서 푸석푸석해요. 팥빵은 심지어 바닥이 탔어요.  반죽이나 오븐 체크 다시 해보셔야 할거 같네요.,0
딸이 추출하다고 빵이 먹고싶다해서 급하게 주문했는데 배달이 빨라 좋았어여 ~~  빵은...  아쉬움 ...,0
맛있는 커피가 다 흘러서 와서 속상하네요 다음부터는 포장에 더 신경써 주시기 부탁드려요,0
너무 맛있어요 케이크가 작아서 실망했는데 먹자마자 너무 맛있어서 양에 대한 서운함이 사라짐여,0
아메리카노 안 가져다주셨어요,0
커피가 좀 밍밍하고 소세지롤의 패스츄리가 좀 아쉽네요. 빠른 배달은 감사합니다.,0
"달고나 라떼, 밀크티는 맛있는데 토피넛라떼가.. 원래 더 연했는데.. 오늘은 많이 달고 진하네요ㅠ",0
"배달왔는데 밀크티가 다 샜어요. 이렇게 샐거 같으면 음료 캐리어에 담아주시던가, 빵이랑 따로 담아주셔야 할 것 같네요.",0
종종 주문했는데 리뷰이벤트 빵은 단한번도 못받아봤습니다. 지금보니 일주일 내에 재주문해야 주시는것같은데 이틀연속 주문했어도 못받은적이 있어서 리뷰를 안쓰게됩니다. 개선이 됐으면합니다.,0
리뷰이벤트로 받은 초코크루와상은 그저그랬지만 케익이란 타르트 존맛입니다 다만 케익 정말 작어서 놀랐슴니다..두입에 순삭,0
-,0
"크로아상이 젤 괜찮았고, 나머지는 다 별로였어요ㅠ 크로플은 바삭해야 맛있는데 눅눅말랑했고, 아이스초코는 물에 초코 탄 그런 맛이었어요ㅠ 아니 사실 초코 5천원짜리 시킬때는 맛에 어느정도 기대가 있는데,, 우유를 타든가.. 암튼 뭐가 문젠지는 모르겠지만 다른 까페 핫초코, 아이스초코 많이 드셔보시고 필히 맛 개선하셔야 할 거 같아요 😭",0
단팥빵 팥이 가득가득해요,0
빙수가 다 녹아서 왔어요 ㅜㅜ 토핑도 없고 심지어 빙수떡 딱 2개  거의 팥만 들어있어요,0
가게 슬로건으로 좋은 재료라 강조하는데 일단 빵부터 맛있어야 하지않나 싶음..소금빵 매우짬,0
음... 쏘쏘에요,0
레몬밤 시켰는데 이거 레몬 밤인가요???,0
종종 시켜서 먹어봤는데요 이런일은 처음이라서요 녹차빵 맛이 이상해서 자세히 봤는데 안에 흰 곰팡이처럼 생긴게 보여요......좀 먹긴했는데 몸에 이상이 생기지 않을까 걱정이 되네요 배달은 빨라서 좋았어요,0
가성비 너무 떨어지네요...,0
솔직히 갠적으론 별로네요 부추빵 맛있어보여 주문했는데 먼맛인지.. 맘모스도 다른곳에서 먹던거랑 다르고...  흑당 밀크티시켰는데 커피로만 두개와서 교환요청했는데  보내주기로 접수는되었다는데 30분이지나도 깜깜무소식이라 취소했네요 첫주문인데 아쉽게도 실망이컸어요 아쉽게됐네요,0
요청사항에 덜 녹게 해달라고 부탁 드렸는데 뭔가 보완 된게 없네요. 모 아이스크림 회사는 거리에 따라 드라이아이스 추가로 넣어주는데 여기는 요청사항에 적어도 그대로네요. 20분 정도 걸려서 받았는데 형체만 겨우 유지하고 있지 거의 녹기 직전... 맛도 특별할게 없고 배달 시켜서 이런 상태면 다음부터는 빙수는 배달을 안시킬거 같아요.,0
늘 맛있게 먹다가 이번엔 뭔가 이상해서 사진 첨부합니다 치즈케이크가 윗부분이 파여있는데 저게 정상적인건가요? 여태 저렇게 온적이 없어서 당황스럽네요 다른것들은 잘 왔습니다,0
양은 조금 작지만 맛은 어떤곳도 비교할수없게 맛있네요 딸기빙수 맛있기 어려운데 잘먹었습니다!,0
"에그타르트 2개 마감이어서 다른걸로 교환해주겠다고 하는데, 차액을 환불할 수없어서 달디달은 크로아상으로 먹었네요.   크로아상 금액도 말씀안해주시고, 나중에 와서 보니 초코랑 화이트 초코랑 가격이 다르던데, 임의로 배달해주신듯해요.   디카페인 아메리카노 맛은 좋았습니다.",0
최애 흑임자라떼 ...!  사랑합니다...! 다만 용량이 먹다보면 아쉬워요 많이 마시고싶은데 그럼 카페인난리나겠죠...? ㅠ 암튼 사랑합니다 흑임자라떼,0
누가 집앞에 던져 놓고 가라고 했나요? 그런 요청한 적 없습니다 커피가 엎어지면서 조금 샜습니다. 빨대까지 불량이었고 주문하고 1시간 넘게 걸려서 받았는데 나가서 사올걸 그랬습니다,0
초코라떼는 별로였습니다,0
스콘 두개와 당근 케익을 주문했어요 오픈했을때 케익이 양도 맛도 괜찮아서 자주 갔었는데요. 케익도 양이 많이 줄고 저렇게 패인 부분도 있고  대략 난감이네요. 배달 시 떨어졌나 했는데 그것도 아니네요. 상자 안이 깨끗하네요 플레인 스콘을 주문하면 작은 양 쨈도 수제쨈도 주셨었는데 이제 그런 것도 없네요,0
생각보다 좀 작지만 맛있어요!,0
스무디는 그냥 피시방에서 만드는것만 못한 시럽만 써서 맛없고 빙수는 빙수대로 연유랑 망고시럽에 냉동망고 맛도없는거 올려놓으시고 비싸게 파시네요 이사 오자마자 처음으로 시킨곳인데 최악이에요,0
