,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
821,스쿨푸드-금호딜리버리점,2021년 11월 28일,5,5,1,"
            스페셜마리 Ⅱ/1,（특）대창구이덮밥/1
          ",맛있는데 배달이...ㅠㅠㅜ 늦는거도 늦는건데 김밥이 다엎어졌네요
822,스쿨푸드-금호딜리버리점,2021년 9월 26일,2,3,5,"
            （특）대창구이덮밥/1,어간장꼬막비빔밥/1
          ","곱창은 좀 질겼고, 꼬막비빔밥은 솔직히 맛있진 않았어요
다른 메뉴 추천드립니다"
823,스쿨푸드-금호딜리버리점,2021년 9월 9일,2,3,1,"
            떡순이모듬/1,95.7% 어묵탕/1,옛날 김치볶음밥/1,오리지널 스팸 필라프/1
          ",아무리 주문이 몰려도 배송시간이 1시간 50분 이상이면...요기요 예상배달시간은 전혀 무관하고...
824,스쿨푸드-금호딜리버리점,2021년 9월 9일,2,4,5,"
            모짜렐라 스팸계란마리/1,미나리 제육덮밥/1
          ","김선생 문 닫아서 여기서
미나리 제육덮밥 처음 시켜봤는데..
별로네요. 이 메뉴는 다신 안 시킬듯..
제육은 몇 점 들어있지도 않고 
돼지고기도 시커멓고 건조하고......"
825,스쿨푸드-금호딜리버리점,2021년 8월 27일,2,3,3,"
            모짜렐라 스팸계란마리/1,장조림 버터비빔밥（간장맛）/1
          ",모짜렐라스팸말이 시켰는데 모짜렐라는 온데간데 없네요;;;;
826,스쿨푸드-금호딜리버리점,2021년 8월 10일,1,2,4,"
            스페셜마리 Ⅱ/1,듬뿍야채 쫄쫄면/1
          ","김밥이 오늘은 너무 짜요 오징어도 질겨요
평소 맛이 아니네요 오늘은 많이 실망"
827,스쿨푸드-금호딜리버리점,2021년 7월 25일,2,1,1,"
            미나리 제육김치덮밥/1,（특）대창구이덮밥/1,신비콩나물국밥/1
          ",이거먼가요....리뷰처음씁니다 조심좀하셔야지 좀심한거같은데요
828,스쿨푸드-금호딜리버리점,2021년 7월 24일,2,5,5,"
            모짜렐라 스팸계란마리/1,길거리표떡볶이/1
          ","오늘 떡볶이 맛 왜이래요..? ㅠㅠ
떡에서 엄청 쉰맛나요ㅜㅜㅜㅜㅜ
떡 몇개 먹다가 도저히 못먹겠어서 떡 빼고 오뎅이랑 양배추만 먹었어요
날 더운데 식재료 관리 잘하셔야 할 것 같아요"
829,스쿨푸드-금호딜리버리점,2021년 7월 11일,3,3,1,"
            스페셜마리 Ⅱ/1,듬뿍야채 쫄쫄면/1
          ",배송이 약속시간보다 많이 늦어요
830,스쿨푸드-금호딜리버리점,2021년 7월 11일,3,3,2,"
            스페셜마리 Ⅱ/1,듬뿍야채 쫄쫄면/1
          ",빠른배송에 감사드림니다. 맛도 좋아요
831,스쿨푸드-금호딜리버리점,2021년 7월 5일,4,3,2,"
            참치마리/1,매운 까르보나라 파스타 떡볶이/1
          ",배달시간보고  일부러  종로점 말고 여기서 시킨건데  예상시간 20분  오버네요~
832,스쿨푸드-금호딜리버리점,2021년 6월 13일,1,3,4,"
            듬뿍야채 쫄쫄면/1,신사동 신비국시/2
          ",너무너무너무 심각하게 짜서 얼마안되는 국물마저 다 버리고 먹었는데도 심각하네요.. 이정도는 아니였던더 같은데 못먹을정도로 양념이 자극적입니다. 자극적인거 좋아하는 사람들한테도 무리일 정도같은데 다음부터는 좀 주의해 주세요.
833,스쿨푸드-금호딜리버리점,2021년 5월 30일,5,5,2,"
            돼지 왕구이 어부밥/1,해물야채튀김우동/1
          ",넘 느렸어요...맛은 넘맛있었지만...예상시간보다도 10분 더 넘게 늦게왔어요...밖에서 기다렸는데...추웠어요..ㅎㅋㅋㅋㅋ그래두 맛있게 먹었습니다!
834,스쿨푸드-금호딜리버리점,2021년 5월 29일,4,2,3,"
            95.7% 어묵탕/1,신비콩나물국밥/1
          ","얼큰하고 맛있어요
 오뎅탕은 오뎅이 부족한거같아요"
835,스쿨푸드-금호딜리버리점,2021년 5월 28일,1,1,1,"
            모짜렐라 스팸계란마리/1,듬뿍야채 쫄쫄면/1
          ",국물이 안 왔습니다
836,스쿨푸드-금호딜리버리점,2021년 4월 14일,5,2,5,"
            스페셜마리 Ⅱ/1,길거리표떡볶이/1,순대/1
          ",맛은 있는데 인간적으로 떡볶이 양이 정말 적어요 6500원인데 집앞 3000원 떡볶이보다 적게 줍니다 애초에 브랜드 자체가 양을 적게 주는 경향이 있네요
837,스쿨푸드-금호딜리버리점,2021년 4월 9일,4,1,3,"
            모짜렐라 스팸계란마리/1,돼지목살김치찜/1,어간장꼬막비빔밥/1
          ","맛있는데 양이 너무 적어요.. 
다른지점이랑 포장용기가 달라서 그런가 했는데 가격대비 양이 적은게 맞더라구요..마리 소스도 안오고 성의가 없게 느껴졌어요.
돼지김치찜 9000원인데 고기 4조각..."
838,스쿨푸드-금호딜리버리점,2021년 3월 22일,1,1,1,"
            스페셜마리 Ⅱ/1,오리지널 스팸마리/1
          ","점심시간맞춰서 미리 주문해놓고 기다리는데 예상시간보다 30분이나 지나서 점심시간도 끝나가는데, 전화도 안받고 취소도 안되고 문 앞에 음식두고 가면 그만입니까? 
어처구니가 없네요"
839,스쿨푸드-금호딜리버리점,2021년 3월 7일,1,5,5,"
            모짜렐라 스팸계란마리/1,쟁반국떡/1(토핑(야끼만두)),오도독 짱아치 물냉면/1
          ","떡볶이의 어묵이 양념이 되어 있음에도 불구하고 냄새가 나고 비린 맛도 많이 났어요 
좋아하는 메뉴인데 오늘 아쉽네요"
840,스쿨푸드-금호딜리버리점,2021년 3월 1일,2,4,2,"
            옛날 김치볶음밥/1,듬뿍야채 쫄쫄면/1
          ","쫄면 맛남

김치볶음밥.  맛의 정체가 애매한 볶음밥


배달이 늦음"
841,스쿨푸드-금호딜리버리점,2021년 2월 27일,2,4,5,"
            스페셜마리 Ⅱ/1,95.7% 어묵우동/1
          ",나랑은 간이 안 맞는거 같네요 김밥도 짜고 우동도 짜고 그리고 약간 맵고...짜요..다른 곳에서 시켰을 때 맛있어서 집 근처에서 또 시켰는데..죄송하지만..짜서..
842,스쿨푸드-금호딜리버리점,2021년 2월 25일,2,3,3,"
            스페셜마리 Ⅰ/1,참치마리/1,길거리표떡볶이/1,95.7% 어묵우동/1
          ",떡뽁이가 너무 딱딱했슴니다
843,스쿨푸드-금호딜리버리점,2021년 2월 7일,3,3,2,"
            신사동 신비국시/1,고구마치즈스틱/2,웰치스 청포도 （캔）/1
          ",고구마스틱 2개 시켯는디..한개만 왔어 ㅜㅜ
844,스쿨푸드-금호딜리버리점,2020년 12월 16일,5,5,1,"
            신김치말이국시 with 짱아치/1,유자 쏘이 치킨/1
          ",배달은 2시간걸렸어요 맛은 좋아요
845,스쿨푸드-금호딜리버리점,2020년 12월 15일,1,1,3,"
            스페셜마리 Ⅰ/1,쟁반국떡/1
          ","떡볶이라 할수없네요 양배추국도 아니고 성의없이 썰은 양배추에 오뎅만 진짜 실망스럽네요 떡볶이가 떡은 찾을길없구 깜짝놀랬네요
좋아하던 스쿨푸드인데 딜리버리점이라서 이런건가요??"
846,스쿨푸드-금호딜리버리점,2020년 12월 14일,1,1,1,"
            모짜렐라 스팸계란마리/1,쟁반국떡/1(토핑(쫄면사리)),까르보나라 파스타 떡볶이/1
          ",진짜 자주 시켜먹는데 오늘 진짜 너무하게 왓네요.. 한시간 십분만에 받았는데 국물떡볶이 쫄면이 불은 정도가 아니라 사진처럼 아에 떡이됫어요. 이걸 어떻게 먹나 싶을정도로.. 이렇게까지 심했던적은 없었는데 진짜 너무하네요 오늘.
847,스쿨푸드-금호딜리버리점,2020년 11월 12일,1,1,3,"
            이태원부대국밥/3,군만두 12pcs/1,공기밥/2
          ","반찬도 없고  쌀은  완전 딱딱하기만하고  가격대비 너무 별로임 
길게 쓰기도 싫음"
848,스쿨푸드-금호딜리버리점,2020년 10월 27일,1,2,1,"
            스페셜마리 Ⅱ/1,길거리표떡볶이/1,듬뿍야채 쫄쫄면/1
          ","배송예정은 25분인데 오는데는 50분이나 걸리네요 

떡볶이도 딱딱하고 김밥도 너무 말라서 왔어요 ㅡㅡ

처음시켜봤는데 넘 별로네요"
849,스쿨푸드-금호딜리버리점,2020년 10월 25일,4,2,5,"
            모짜렐라 스팸계란마리/1,스패니쉬 오징어 먹물마리/1
          ","아이들, 어른들 가리지 않고 선호하는 맛. 다만 가성비는 너무 떨어짐. 항상 후회하면서도 또 주문함."
850,스쿨푸드-금호딜리버리점,2020년 10월 22일,4,2,5,"
            돼지목살김치찜/1,어간장 육감쫄면/1,오도독 짱아치 물냉면/1,공기밥/1
          ","좀 솔까.. 너무 비싸요
....."
851,스쿨푸드-금호딜리버리점,2020년 10월 14일,1,5,5,"
            매니아고추멸치마리/1,까르보나라 파스타 떡볶이/1
          ",아니.... 요즘들어 예전같지가 않ㄴ네요 버터장조림밥도 점점 이상해져서 다른메뉴 갈아탔는데 마리는 썰어둔걸 주신건지 밥이 잘못된건지.. 엄청 딱딱해서 베트남 요리 먹는줄 알았어요 정말 너무하는데 초심을 잃은건가요
852,스쿨푸드-금호딜리버리점,2020년 9월 25일,3,3,1,"
            오리지널 스팸마리/1,떡순이모듬/1
          ",배달시간 넉넉히 잡으세요
853,스쿨푸드-금호딜리버리점,2020년 9월 12일,2,2,5,"
            신비콩나물국밥/1,돼지목살김치찜/1
          ",음식이 짠거 같습니다
854,스쿨푸드-금호딜리버리점,2020년 9월 10일,1,1,1,"
            모짜렐라 스팸계란마리/1,떡순이모듬/1
          ",떡순이 모등은  그냥 조금 조금  국물도 없고  기대이하에요
855,스쿨푸드-금호딜리버리점,2020년 9월 10일,1,1,1,"
            떡순이모듬/1,옛날 김치볶음밥/1
          ",가격 대비   양이 적어서 두번이나 시켜야 했어요 좀 실망입니다
856,스쿨푸드-금호딜리버리점,2020년 9월 7일,1,1,1,"
            모짜렐라 스팸계란마리/1,떡순이모듬/1
          ",제일빨리배달된다고해서 그것때문에 시킨건데 배달예상시간 15분이 지나도 안오는건 문제아닌가...
857,스쿨푸드-금호딜리버리점,2020년 8월 16일,5,2,5,"
            스페셜마리 Ⅰ/1,스페셜마리 Ⅱ/1
          ","늘 그렇듯, 비싸고 양은 적지만 맛 하나는 확실한 스쿨푸드. 가끔 배달해 먹는다."
858,스쿨푸드-금호딜리버리점,2020년 8월 6일,3,3,1,"
            스페셜마리 Ⅰ/1,스페셜마리 Ⅱ/1,95.7% 어묵탕（순한맛）/1,착한 새우튀김 냉소바/1
          ",배달이 넘 늦어요!!!
859,스쿨푸드-금호딜리버리점,2020년 6월 16일,2,2,1,"
            듬뿍야채 쫄쫄면/2,소고기쌀국수/1
          ",맛은 그럭저럭 근데 양도적고..
860,스쿨푸드-금호딜리버리점,2020년 6월 15일,4,2,5,"
            모짜렐라 스팸계란마리/1,매운 까르보나라 파스타 떡볶이/1,오리지널 스팸 필라프/1
          ",떡볶이가 조금 매운것 말고는 전부 다 괜찮았어요. 맛있게 잘 먹었습니다~!
861,스쿨푸드-금호딜리버리점,2020년 5월 21일,3,3,1,"
            스페셜마리 Ⅱ/1,오도독 짱아치 물냉면/1
          ",한시간이나 늦게와서 물냉면이 떡이 되었어요  안풀어져서 조금만 먹었음
862,스쿨푸드-금호딜리버리점,2020년 5월 21일,1,1,1,"
            떡순이모듬/1,통통김말이/1
          ","살다살다 이런 음식은 처음 보네요. 
15,000원짜리 떡볶이가 이렇고. 
배달 시간도 정확히 1시간 30분 걸리고. 
많이 심하네요."
863,스쿨푸드-금호딜리버리점,2020년 4월 8일,1,1,1,"
            모짜렐라 스팸계란마리/1,95.7% 어묵탕（순한맛）/1,듬뿍야채 쫄쫄면/1
          ","맛이 이상해서 봤더니 스팸이 이렇게 시컴하게 탄걸 김밥에 넣었다니...화가 난다.
아이한테 이걸 먹이고 있었다.
장사 제대로해라. 주방 알바를 제대로 뽑던지."
864,스쿨푸드-금호딜리버리점,2020년 4월 2일,1,1,1,"
            모짜렐라 스팸계란마리/1,신사동 신비국시/1
          ","예상 시간이 30분소요였는데..1시간 넘어서 배달 되었네요. 스팸계란마리는 치즈가 다 식어서 오고
최악이였습니다."
865,스쿨푸드-금호딜리버리점,2020년 3월 29일,3,1,4,"
            참치마리/1,길거리표떡볶이/2
          ","양이 너무 작음....
맛은 그럭저럭...."
866,스쿨푸드-금호딜리버리점,2020년 3월 22일,1,4,5,"
            스페셜마리 Ⅰ/1,길거리표떡볶이/1,삶은계란/1
          ",떡볶이 떡이 쉬어서 왔어요 늦게 주문한거라 연락해서 다시 받고 하기 번거로워 대강 양배추만 먹고 버렸는데요 날이 더워지니 음식 관리 잘 해주셨으면 좋겠어요 가끔 시켜먹는데 배달도 빠르고해서 다 좋은데 아쉽네요
867,스쿨푸드-금호딜리버리점,2020년 3월 19일,4,4,2,"
            통새우마리/1,떡순이모듬/1
          ","맛있어요. 
배달이 빠르다고해서 시켰눈데... 디게 느리게 왔어요"
868,스쿨푸드-금호딜리버리점,2020년 2월 21일,5,2,4,"
            모짜렐라 스팸계란마리/1,길거리표떡볶이/1
          ",맛있는데 양이 적네요~~~
869,스쿨푸드-금호딜리버리점,2020년 2월 14일,1,1,5,"
            스페셜마리 Ⅱ/1,듬뿍야채 쫄쫄면/1,매니아 냉면/1
          ",계란이 상한 맛이나서 ㅠㅠ  김밥은 어제 말아 놓은거같고 먹물 오징어 김밥은 비린내까지 나네요
870,스쿨푸드-금호딜리버리점,2020년 1월 26일,4,2,5,"
            모짜렐라 스팸계란마리/1,길거리표떡볶이/1(토핑(모짜렐라치즈)),중독양념만두/1
          ","떡뽁끼가 간이 안베어서 따로 놀구
스팸계란말이 김밥은 맛이 심심하구
야끼만두는 바삭하니 갠찬앗구
전체적으로 먹을만하긴한데
금액대비 양이넘적어요
그리고 배달은 빨리왓네요"
871,스쿨푸드-금호딜리버리점,2020년 1월 24일,1,5,4,"
            쟁반국떡/1(토핑(야끼만두)),통통김말이/1,순대/1
          ",튀김만먹고 다버렷습니다. 어떻게  떡볶이에서 아무맛도 안날수가있죠? 떡볶이 정말좋아하는데 국대떡볶이같은거랑 비교해보셧나요 진짜드럽게맛없습니다. 순대 많이주면 뭐하나요 찍어먹을게 소금뿐인데 다시는안먹습니다. 국물떡볶이 역대최악이에요
872,스쿨푸드-금호딜리버리점,2020년 1월 22일,2,3,5,"
            장조림 버터비빔밥（간장맛）/1,타마고야끼소바/1
          ",...밥에 달걀껍질이 너무 많다
873,스쿨푸드-금호딜리버리점,2020년 1월 22일,1,3,5,"
            장조림 버터비빔밥（매콤맛）/1,타마고야끼소바/1
          ",밥에 달걀껍질이 너무 많아요.
874,스쿨푸드-금호딜리버리점,2020년 1월 1일,4,1,5,"
            매운 까르보나라 파스타 떡볶이/1,옛날 김치볶음밥/1,순대/1
          ","맛있는데 가격에 비해 양은 엄.청.나.게 적어요! 

특히 떡볶이 양이 적어서 사이드인 순대랑 김치볶음밥이 오히려 더 많을 정도 (그나마 이 둘도 많은 양은 아님)
순대 내장이 없어서 아쉽네여 ㅠ 미리 말해주시지..

그래도 맛있어염^^"
875,스쿨푸드-금호딜리버리점,2019년 12월 22일,4,2,5,"
            스페셜마리 Ⅱ/1,유자 쏘이 치킨/1
          ","스페셜마리 2는 늘 맛있게 먹고 있어요
오늘은 유자쏘이치킨을 시켜봤는데, 11000원이라는 가격에 비해 치킨 반 마리도 채 안 되는 양에 실망했어요 바삭하고 새콤달콤한 양념 좋아하는 분들은 입맛에 맞을 것 같아요
배달은 정말 빨랐어요 친절하시고요"
876,스쿨푸드-금호딜리버리점,2019년 12월 6일,4,3,1,"
            쟁반국떡/1,장조림 버터비빔밥（간장맛）/1,매니아 냉면/1
          ",100분만에 왓네요 ㅋ
877,스쿨푸드-금호딜리버리점,2019년 11월 22일,5,2,5,"
            （특）대창구이덮밥/1,중독양념만두/1
          ",대창덮밥 맛은 있는데 버섯이 너무 많이 섞여서 골라내니 대창은 얼마 안되네요ㅜㅡ 버섯 있는 줄 알았으면 안먹었을 것 같아요
878,스쿨푸드-금호딜리버리점,2019년 11월 17일,2,2,5,"
            스페셜마리 Ⅰ/1,길거리표떡볶이/1,95.7% 어묵우동/1,중독양념만두/1,삶은계란/1
          ",맛이없진않지만 맛이있지도 않고. 양배추떡볶이는 정말 이돈주고 먹기 아깝네요.
879,스쿨푸드-금호딜리버리점,2019년 11월 11일,3,1,5,"
            스페셜마리 Ⅱ/1,쟁반국떡/1
          ","떡 10개도 안들어있는데 왠 쟁반국떡?? 
오뎅만 잔뜩 있던데 쟁반국오뎅으로 이름 바꾸세요"
880,스쿨푸드-금호딜리버리점,2019년 11월 10일,3,4,2,"
            참치마리/1,95.7% 어묵탕（순한맛）/1,스프라이트（캔）/1
          ","어묵탕은 메뉴명어는 순한맛 이라고 적혀 있는데 좀 매웠습니다.
김밥은 맛있었습니다.
배달을 조금만 더 빨리해 주시면 감사하겠습니다"
881,스쿨푸드-금호딜리버리점,2019년 11월 1일,2,4,5,"
            모짜렐라 스팸계란마리/2
          ",계란 껍질이 씹히네요...
882,스쿨푸드-금호딜리버리점,2019년 9월 3일,3,1,4,"
            떡순이모듬/1,옛날 김치볶음밥/1
          ",2주만에 떡순이 모듬 다시 주문했는데 양이 반정도 줄었더군요
883,스쿨푸드-금호딜리버리점,2019년 8월 24일,2,2,5,"
            Old & Wise 돈까스/1,신김치말이국시 with 짱아치/1
          ",배달은 정말 빨리오네요.
884,스쿨푸드-금호딜리버리점,2019년 8월 21일,1,3,5,"
            타마고야끼소바/1,허니딥후라이즈/1
          ",면이 다 뿔어서 왔네요.
885,스쿨푸드-금호딜리버리점,2019년 8월 17일,4,1,5,"
            스페셜마리 Ⅱ/1,길거리표떡볶이/1,옛날 김치볶음밥/1
          ",둘이서 노나멐었는데 먹고 넘 배고팠음...
886,스쿨푸드-금호딜리버리점,2019년 8월 15일,4,4,2,"
            스페셜마리 Ⅰ/1,장조림 버터비빔밥（매콤맛）/1,장조림 버터비빔밥（간장맛）/1
          ",몇번 시켜봤는데 오늘은 좀... 비가 와서 배달이 늦을순 있지만요. 어플에는 배달완료로 뜨는데 안와서 전화했더니 이제 출발한다네요ㅠㅠ
887,스쿨푸드-금호딜리버리점,2019년 8월 15일,1,2,1,"
            모짜렐라 스팸계란마리/1,길거리표떡볶이/1
          ","두시간만에 배송옴 ㅠㅠ
통화도 두시간만에되고 힘드네요"
888,스쿨푸드-금호딜리버리점,2019년 8월 15일,2,5,3,"
            스페셜마리 Ⅰ/1,매운 까르보나라 파스타 떡볶이/1
          ","맛은있어서 좋았는데
먹다보니까 떡에 이런게 있는데 곰팡인가요 뭔가요
거의 다 먹어가는 도중에 발견해서 뭐 어케 다시해달라고 하진못하겠네요"
889,스쿨푸드-금호딜리버리점,2019년 8월 15일,1,1,1,"
            길거리표떡볶이/1,옛날 김치볶음밥/1
          ",주문한지 2시간만에 보내놓고 미안하단 말도 안하고 전화는 계속 씹네
890,스쿨푸드-금호딜리버리점,2019년 8월 14일,3,2,3,"
            옛날 김치볶음밥/1,신비콩나물국밥/1
          ",잘먹었습니다 양이좀 불만이긴합니다
891,스쿨푸드-금호딜리버리점,2019년 8월 2일,3,2,5,"
            스페셜마리 Ⅱ/1,길거리표떡볶이/1,장조림 버터비빔밥（간장맛）/1
          ","떡볶이 양이 좀 작고 약간 꿉꿉한
냄새가 났는데 귀찮아서 컴플레인
안걸고 다 버렸네요."
892,스쿨푸드-금호딜리버리점,2019년 8월 1일,1,5,5,"
            톡톡날치알마리/1,쟁반국떡/1(토핑(야끼만두)),장조림 버터비빔밥（간장맛）/1
          ",맛이없어용 ㅠ 흑..
893,스쿨푸드-금호딜리버리점,2019년 7월 23일,2,3,3,"
            스페셜마리 Ⅱ/1,마라탕면/1
          ","마라탕이랑 스페셜말이2 주문했어요
마라탕은 가격에비해 내용물이별로..
날치알들은 김밥이 무순? 야채가 시들었는지 상했는지 입에들어가는순간 맛이.....별로에요"
894,스쿨푸드-금호딜리버리점,2019년 7월 19일,1,1,3,"
            모짜렐라 스팸계란마리/1,착한 새우튀김 냉소바/1
          ",강남쪽 스쿨푸드는 맛나는데 금호점은 영 맛이 없네요 밥도 떡같아서 타지역 스쿨푸드와 맛차이가 크네요 안에 찡아치양도 작은것 같고 실망스러운맛이었습니다 다못먹겠네요
895,스쿨푸드-금호딜리버리점,2019년 7월 19일,5,1,5,"
            장조림 버터비빔밥（간장맛）/3
          ",맛있게 잘 먹고있습니다
896,스쿨푸드-금호딜리버리점,2019년 7월 19일,5,1,5,"
            모짜렐라 스팸계란마리/1,오리지널 스팸 필라프/1
          ",맛있게 잘 먹고있습니다
897,스쿨푸드-금호딜리버리점,2019년 7월 3일,4,2,5,"
","생각보다 떡뽁이는 그저그렇고 나머지는 맛있네요, 치킨은 양이 너무 적네요"
898,스쿨푸드-금호딜리버리점,2019년 6월 27일,5,1,5,"
            스페셜마리 Ⅱ/1,길거리표떡볶이/1,순대/1
          ",좋아여좋아여좋아여좋아여
899,스쿨푸드-금호딜리버리점,2019년 6월 22일,5,5,1,"
            스페셜마리 Ⅱ/1,듬뿍야채 쫄쫄면/1,돈까스（토핑용）/1
          ","1시간 넘어도 오지않아 혹시나 열어보니 문앞에있네요
최소 30분전에 문앞에 놓고 가신듯한데 아무런 알림이 없어 면은 다 불어 못먹겠네요. 맛있고 깔끔해서 자주시켜 먹는데 아쉽습니다"
900,스쿨푸드-금호딜리버리점,2019년 6월 19일,2,2,1,"
            모짜렐라 스팸계란마리/1,돼지목살김치찜/1,고구마치즈스틱/1,공기밥/1,웰치스 포도 （캔）/1
          ",돼지목살 김치찜에 고기는 달랑 두점 ㅋㅋㅋ 거기다 차갑고 배달은 늦어서 전화했더니 고객 말은 듣지도 않고 본인 할말만 하는 사장ㅋㅋㅋㅋㅋㅋㅋㅋ 고기가 두점이 뭡니까 아무리 1인 식사여도 ㅋㅋㅋ 어처구니가 없음. 그리고 사장님 음식 잘 팔려도 전화응대는 제대로 합시다?
901,스쿨푸드-금호딜리버리점,2019년 6월 18일,1,1,1,"
            어간장꼬막비빔밥/1,단무지/1,웰치스 포도 （캔）/1
          ","맛있고 빠릅니다 좋아요

근데 숟가락이 없네요 ㅎㅎ"
902,스쿨푸드-금호딜리버리점,2019년 6월 3일,2,2,4,"
            스페셜마리 Ⅰ/1,모짜렐라 스팸계란마리/1,듬뿍야채 쫄쫄면/1
          ",오늘은 예전보다 조금 별로였네용
903,스쿨푸드-금호딜리버리점,2019년 6월 1일,4,1,5,"
            모짜렐라 스팸계란마리/1,장조림 버터비빔밥（간장맛）/1,기린이치방（캔）/1,스텔라（캔）/1,아사히（캔）/1
          ","먹다 찍었어요

맛있고 좋은데..

장조림버터밥 가격 너무사악하게 측정된것 아닌가 싶습니다"
904,스쿨푸드-금호딜리버리점,2019년 6월 1일,4,1,3,"
            매운 까르보나라 파스타 떡볶이/1
          ","양이 너무짝어요,,,,,,,"
905,스쿨푸드-금호딜리버리점,2019년 5월 30일,3,1,4,"
            돼지목살김치찜/1
          ",맛평가 김치찜은 맛없는곳 찾기 힘듬 웬만하면 평타이상인데 고기가 너무 적음 두덩이 있음 배달은 빠름
906,스쿨푸드-금호딜리버리점,2019년 5월 29일,1,5,5,"
            옛날 김치볶음밥/1
          ",밥에 머리가 있어요....
907,스쿨푸드-금호딜리버리점,2019년 5월 17일,4,2,4,"
            길거리표떡볶이/1,돼지목살김치찜/1,장조림 버터비빔밥（간장맛）/1
          ","장조림 버터 비빔밥 너무 맛있어요ㅠㅠ 양만 조금 많았더라면 더 좋았을것 같아욤 ㅎㅎ,,, 배달도 빠르고 짱짱!"
908,스쿨푸드-금호딜리버리점,2019년 5월 15일,1,1,1,"
            장조림 버터비빔밥（간장맛）/1,어간장꼬막비빔밥/1
          ",양겁나게적음그림이랑틀림속지마셈
909,스쿨푸드-금호딜리버리점,2019년 5월 13일,1,1,4,"
            타마고야끼소바/1,콜라（캔）/1
          ","최악 면은 무슨 떡마냥 서로 붙어있고 
소스 넣고 볶은건지 의심 스러울정도로 
아무 맛도 안남 자주는 아니더라도 조금씹 시켜먹었는데 실망이큼"
910,스쿨푸드-금호딜리버리점,2019년 5월 12일,5,3,2,"
            김치마리/1,톡톡날치알마리/1,길거리표떡볶이/1
          ","배달시간은 오래걸림..
맛은 맛있어요."
911,스쿨푸드-금호딜리버리점,2019년 5월 12일,4,2,5,"
            스페셜마리 Ⅱ/1,길거리표떡볶이/1,듬뿍야채 쫄쫄면/1
          ",양이적어서아쉬워요ㅜ
912,스쿨푸드-금호딜리버리점,2019년 5월 10일,3,2,5,"
            쟁반국떡/1(토핑(야끼만두)),돈까스（토핑용）/1
          ",맛있는데 양이 적어요 ㅠㅠ 쟁반국떡 깜짝놀람.. 국물 한참 헤집다 보면 간간이 떡이 나오네요..
913,스쿨푸드-금호딜리버리점,2019년 5월 4일,5,2,5,"
            옛날 김치볶음밥/1,장조림 버터비빔밥（간장맛）/1
          ",맛은 있어요 양이 적어요 ㅠ
914,스쿨푸드-금호딜리버리점,2019년 5월 2일,1,1,1,"
            참치마리/1,이태원부대국밥/1
          ","최악음식점이었다
비싸고 맵고"
915,스쿨푸드-금호딜리버리점,2019년 4월 28일,1,1,1,"
            모짜렐라 스팸계란마리/1,신비콩나물국밥/1,장조림 버터비빔밥（간장맛）/1
          ","스팸계란마리  너므기름냄새심해서.

못머꼬버렷어요..음식에신경을 좀더써야하실듯"
916,스쿨푸드-금호딜리버리점,2019년 4월 27일,1,2,5,"
            길거리표떡볶이/1,까르보나라 파스타 떡볶이/1
          ","그닥이요...
배달만 빨라서 좋네요"
917,스쿨푸드-금호딜리버리점,2019년 4월 19일,3,1,4,"
            스페셜마리 Ⅱ/1,유자 쏘이 치킨/1
          ","이제 마리에 주는 마요네즈 소스는 안주나요?

함께 시킨 유자소이치킨은 가성비는 최악이네요.
양이 이렇게 작을 줄은 상상조차 못했네요 ㅋㅋㅋㅋㅋㅋㅋ"
918,스쿨푸드-금호딜리버리점,2019년 4월 12일,1,2,4,"
            베스트 SET 1/1
          ","가격대비 별루엿어요 그중 떡볶이 퀄리티는,,,"
919,스쿨푸드-금호딜리버리점,2019년 4월 10일,3,2,5,"
            쟁반국떡/1,어간장 육감쫄면/1
          ","일단 전체적으로 양은 적습니다

어간장 육감쫄면 리뷰가 왜 없는지 알겠습니다
솔직히 맛있다 맛없다 평가하기 힘들 정도로 애매합니다
확실한건 두 번은 절대 안먹을 맛 입니다

쟁반국떡 맛있습니다
(떡볶이 맛 없기 쉽지 않지요)

잘 먹었습니다

다음엔 다른 메뉴 먹어볼게요~~~"
920,스쿨푸드-금호딜리버리점,2019년 4월 6일,2,2,5,"
            옛날 김치볶음밥/1,타마고야끼소바/1
          ",타마고 야끼소바는 맛이 이맛도 더맛도 아니네요 그냥 베스트 메뉴만 시켜야겠어요 모험은 ㄴㄴ!
921,스쿨푸드-금호딜리버리점,2019년 4월 6일,1,1,3,"
            매니아고추멸치마리/1
          ",먹다 남은 음식 같은 느낌
922,스쿨푸드-금호딜리버리점,2019년 4월 6일,1,1,3,"
            장조림 버터비빔밥（간장맛）/1
          ",그냥 먹다 남은 음식 같아요
923,스쿨푸드-금호딜리버리점,2019년 4월 5일,4,2,5,"
            옛날 김치볶음밥/1,어간장꼬막비빔밥/1
          ",꼬막비빔밥이 지난 번처럼 맛은 없네요 맛의 편차가 있네요
924,스쿨푸드-금호딜리버리점,2019년 4월 1일,3,3,2,"
            모짜렐라 스팸계란마리/1,떡순이모듬/1
          ",떡순이 모듬을 순대 튀김 따로 넣어달라고 부탁드렸는데 그냥 주셨고 모짜렐라 스팸말이도 평소에 비해서 너무 성의없었어요.. 계란 전에 말려있는줄...
