,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
229,주시브로스-그랑서울점,2021년 2월 2일,4,2,5,"
            비프스테이크/1,카프레제 샐러드/1
          ",리뷰 원래 정말 좋게 잘 쓰는데요 스테이크 고기몇점 얹어 놓으시고 밥으로 차있는거보고 놀랐어요 밥도 찬밥같아요ㅜ ㅜ 샐러드가 반인줄알면 따로 안시킬걸 그랬어요 샐러드가 더 맛있어요
230,주시브로스-그랑서울점,2020년 12월 28일,2,4,5,"
            아보카도生연어 샐러드/1
          ",연어가 싱싱하지 않은것 같아요
231,주시브로스-그랑서울점,2020년 12월 24일,5,3,3,"
            연어스테이크/1(토핑 추가(계란후라이))
          ","맛은 진짜 있어요
근데 연어 너무 작아요...
가격이 비싼건 아니지만 연어나 총 양이 너무 작아 
토핑 추가는 꼭해야 할 것같어요
30분내로 배달이였는데 배달도 너무 오래걸렸고요"
232,주시브로스-그랑서울점,2020년 12월 14일,5,3,5,"
            비프스테이크/2
          ","같이시키면서 먹어봤는데
원래샐러드를 밥으로 안먹어봐서
양이 엄청적다고느꼈는데 맞는지모르겠어요ㅎㅎ..
고기랑 소스맛있고 야채도 싱싱한거같아요
하지만 밥파인 저에겐 포만감을주지못해서 쪼금아쉽네요ㅜ
나중에시킬땐 고기추가해서 먹을거같아용"
233,주시브로스-그랑서울점,2020년 12월 7일,5,3,5,"
            아보카도生연어 샐러드/1
          ",전체적으로 싱싱하고 좋아요  연어가 약간부족하네요...
234,주시브로스-그랑서울점,2020년 12월 3일,3,5,5,"
            비프스테이크/1
          ","잘 먹었어요.
동영상보면서 먹기 편해요. 
종이도시락이 환경에 도움이되는 느낌이 들어요"
235,주시브로스-그랑서울점,2020년 12월 2일,4,4,3,"
            비프스테이크/1(음료추가(자몽)),비프스테이크/1(음료추가(오렌지))
          ","뚜껑이 헐거운지 배달하다 내용물이 뒤집어져 다시 배달함

셀러드많아서 좋았지만 고기는좀 퍽퍽했음 밥과 셀러드칸이 나눠져 있었으면 좋았을것같음"
236,주시브로스-그랑서울점,2020년 12월 2일,3,5,5,"
            아보카도生연어 샐러드/1(토핑 추가(치킨))
          ","연어는 비리고
닭가슴살은 냉동실맛 나요...."
237,주시브로스-그랑서울점,2020년 11월 26일,4,5,3,"
            연어스테이크/1,치킨스테이크/1
          ","맛있네요! 저는 병아리콩 푹 익힌 거 좋아하는데 약간 서걱서걱한 것 말고 만족합니다. 단백질, 탄수화물, 야채 구성도 좋고요. 종종 이용할게요. :)

배달은 어떤 시스템인지 몰라 코멘트하기 조심스럽지만요, 음식 픽업(11:19) 후 20분 정도 지난 후(11:38)에 배달지연 상담 요청하니까 출발하시더라고요. 그 이유가 뭘지 너무 궁금하네요. 음식 픽업이 늦으면 이 시국에 제가 당연히 이해하고 기다릴텐데 좀 이상했어요."
238,주시브로스-그랑서울점,2020년 11월 19일,5,4,2,"
            아보카도生연어 샐러드/1(토핑 추가(생연어))
          ",배달이 너무 늦었지만 맛있어서 좋았습니다
239,주시브로스-그랑서울점,2020년 9월 2일,4,4,2,"
            쉬림프누들/1,비프스테이크/1,연어스테이크/1
          ","배달시간도 많이 걸리고
배달하시는분이 배달장소를 찾지못해서
시간이 더 걸렸습니다"
240,주시브로스-그랑서울점,2020년 7월 19일,5,3,4,"
            비프스테이크/1,연어스테이크/1
          ","맛있었어요.
흑초탕수육은 건강한 신맛이느껴졌고, 가지요리는 밥과함께 먹으니 꿀조합이었습니다.
시그니쳐메뉴라는 삼겹+짜장은 식어도 맛있더라고요!
별을하나 뺀이유는 저희 식구가 5명이었는데, 
가격대비 양이 약간 아쉬웠고요, 모자르다기 보다는 , 약간 아쉽다 정도?
움... 플레이팅 잘해서 먹으면 더 맛있을뻔 했어요!"
241,주시브로스-그랑서울점,2019년 11월 13일,4,3,2,"
            연어스테이크/1,오렌지&애플 주스 （14oz）/1
          ","다른 리뷰 보고 주문 실수가 많은 매장인가? 했는데 정말 그렇네요^^; 주스를 주문했는데 누락하셔서 처음에는 제 가 잘못했나 싶었습니다^^; 환불은 받았지만 미흡했다는 느낌이 강했네요~ 맛은 여러 샐러드 많이 먹어봤지만 리*스, 샐러**탑, 어** 리**쉬 기타 브랜드랑 비교했을 때 굉장히 깔끔했습니다. 드레싱은 원래 뿌리지 않는지 많이 건강한 맛이었고, 저는 그런 걸 좋아해서 잘 먹었지만 드레싱 좋아하시는 분들은 호불호가 갈릴 듯 합니다~"
242,주시브로스-그랑서울점,2019년 7월 17일,4,5,3,"
            비프스테이크/1
          ",소스 안 넣어 주셨어요 ㅠㅠ
243,주시브로스-그랑서울점,2019년 4월 30일,2,4,5,"
            아보카도치킨 샐러드/1,블루베리 주스 （14oz）/1
          ",그냥 그랬어용..ㅎㅎㅎ
244,공차-명동역점,2022년 3월 3일,5,5,3,"
            블랙밀크티 ＋펄 L/1(TOPPINGS(펄),SUGAR(70%),COLD(COLD),ICE(Less Ice)),브라운슈가 쥬얼리 밀크티/1(COLD(COLD))
          ",배달은 좀 … 그래도 맛있긴 하네요. ㅎㅎㅎ
245,공차-명동역점,2022년 2월 5일,3,5,5,"
            얼그레이 밀크티 L/1(SUGAR(50%),COLD(COLD),ICE(Less Ice)),얼그레이 밀크티 L/1(TOPPINGS(펄),SUGAR(50%),COLD(COLD),ICE(Regular Ice)),구미 초코볼（포도）/1
          ",여기가 제일 진하고 맛있었는데 맛이 밍밍하게 변했어요
246,공차-명동역점,2022년 2월 5일,5,5,1,"
            블랙밀크티 ＋펄 J/1(SUGAR(50%),COLD(COLD),ICE(Less Ice)),타로 밀크티 ＋ 펄 J/1(SUGAR(50%),COLD(COLD),ICE(Less Ice))
          ",배달 서비스 안좋아요
247,공차-명동역점,2022년 1월 21일,5,5,3,"
            타로 밀크티 ＋ 펄 L/1(TOPPINGS(화이트펄),SUGAR(100%),COLD(COLD),ICE(Less Ice)),제주그린밀크티＋펄 L/1(TOPPINGS(알로에),SUGAR(100%),COLD(COLD))
          ","단게 땡겨서 당도 100프로로 했다가
 달아 죽을뻔했어요.. 그래도 맛있어요!"
248,공차-명동역점,2021년 12월 26일,1,1,1,"
            딸기 쥬얼리 밀크티/1(TOPPINGS(펄,화이트펄),SUGAR(100%),COLD(COLD)),브라운슈가 커피 밀크티/1(COLD(COLD))
          ",익스프레스라서 주문했습니다. 배달기사 이동경로 확인할 수 있는데 저희집은 그냥 지나치더라구요. 한참을 더 가더니 엉뚱한 곳에 배달 후에 돌고돌아서 다시 저희 집으로 오네요. 익스프레스 맞아요? 엉망이네요. 저희집은 이동중에 2번이나 들린꼴이 되었네요. 결국 얼음 녹아버린 밍밍한 음료 잔뜩 먹었습니다
249,공차-명동역점,2021년 7월 31일,1,1,1,"
            우롱티 J/1(TOPPINGS(코코넛x2,밀크폼x2),SUGAR(70%),COLD(COLD),ICE(Regular Ice)),브라우니 쿠키/1
          ",제발 좀...펄 넣어 먹는 음료인데 얇은 빨대 주시면 먹지말라는건지 왜 그러시는건가요..설마하고 요청사항에도 빨대 잊지말아달라했는데 장난하시나요?
250,공차-명동역점,2021년 5월 27일,1,5,5,"
            망고 스무디 L/2(COLD(COLD))
          ","저는 공차에서 망고스무디만 먹는사람인데요,지금 망고스무디L사이즈2개 시켰는데 망고향만나고 얼음맛나요?망고원액이 없었나요?ㅠ
아무리 경기가 않좋아도 그렇지 재료를 너무아끼셨네요ㅠ
5300원 얼음갈아먹었네요ㅠ"
251,공차-명동역점,2021년 3월 31일,2,3,4,"
            블랙밀크티 ＋펄 J/1(SUGAR(70%),COLD(COLD),ICE(Less Ice)),딸기 쏙쏙 쥬얼리 밀크티/1(SUGAR(100%)),치즈폼 딥초코 스무디/2(TOPPINGS(펄),COLD(COLD)),트리플 치즈 치아바타/1,핫 치킨 브리또/1,치킨 치즈 브리또/1
          ","맛이 뭔가 8프로씩 부족한 느낌입니다.. 치즈폼딥초코스무디는 타매장에 비해 맛이 너무 없어요. 갈려있는 초코도 조금이고, 어정쩡한 시럽맛이 뜨문뜨문 납니다. 기본 밀크티는 당도 70으로 시켰는데 거의 0으로 왔어요...
디저트류는 맛은 괜찮았으나 크기가 손바닥보다 조금 작습니다."
252,공차-명동역점,2021년 3월 17일,3,5,1,"
            패션후르츠히비스커스＋코코넛 J/1(SUGAR(30%),COLD(COLD),ICE(Regular Ice)),청포도 스무디 L/1(TOPPINGS(코코넛),COLD(COLD))
          ","히비스커스 공차에선 처음인데 이상독특한 맛이네요.

익스프레스라 시킨건데 배차문제?로 예상시간 두배걸렸어요."
253,공차-명동역점,2021년 2월 10일,3,5,5,"
            블랙밀크티 ＋펄 L/1(TOPPINGS(치즈폼x2),SUGAR(30%),COLD(COLD),ICE(Regular Ice)),오리지날 핫도그/1
          ",The hot dog bread was hard today ㅠㅠ but tge milk tea was good
254,공차-명동역점,2021년 2월 8일,2,3,5,"
            블랙밀크티 ＋펄 J/1(TOPPINGS(펄),SUGAR(30%),COLD(COLD),ICE(Full Ice)),타로 밀크티 ＋ 펄 L/1(SUGAR(50%),COLD(COLD),ICE(Regular Ice))
          ",타피오카펄 먹고싶어서 시켰는데 ㅜㅜ 다 떨어지셨다고....해서 다른 펄로 했는데 맛없어요 ㅠㅠ
255,공차-명동역점,2021년 2월 8일,3,5,5,"
            블랙밀크티 ＋펄 L/1(SUGAR(30%),COLD(COLD),ICE(Regular Ice)),크로크무슈/1,크리스피 코코넛롤（군옥수수맛）/1
          ",The tea is good as usual but the cheese sandwhich was not that great 😅 but I was hungry
256,공차-명동역점,2020년 12월 30일,5,5,3,"
            블랙밀크티 ＋펄 L/3(SUGAR(70%),COLD(COLD),ICE(Less Ice)),우롱티 J/1(SUGAR(0%),COLD(COLD),ICE(Regular Ice))
          ",익스프레스 배정이 넘 늦는거빼곤 다 좋아여
257,공차-명동역점,2020년 11월 13일,3,4,5,"
            타로 밀크티 ＋ 펄 J/1(TOPPINGS(펄x2),SUGAR(70%),COLD(COLD),ICE(Regular Ice)),누가크래커（5입）/1
          ",공차는 그냥 공차일뿐
258,공차-명동역점,2020년 8월 23일,5,1,5,"
            딸기 품은 치즈폼 밀크티 （Large,Ice）/1(당도 선택(70%（Less Sugar）)),제주 그린 밀크티 ＋펄 （Large, Ice）/1(당도 선택(50%（Half Sugar）),토핑 추가(밀크폼 추가))
          ",얼음 양이 좀....... 공차는 얼음 파는 가게입니까?
259,공차-명동역점,2020년 8월 18일,1,5,2,"
            블랙 밀크티 ＋ 펄 （Jumbo,Ice）/1(당도 선택(70%（Less Sugar）),얼음양 선택(Regular （보통）))
          ","배달도 정해진 시간보다 늦고 음료도 잘못왔는데 전화도 안 주시고 다른 옵션은 제대로 되어서 나왔다고 말하며 이 상황을 무마하려는, 죄송하다는 말로만 넘기려고 하는 듯한 태도의 서비스가 좀 실망입니다.."
260,커피나인-이태원점,2022년 3월 20일,5,5,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),더치 캔/1(메뉴 선택(과테말라),아이스컵 추가(아이스컵 추가))
          ",리뷰처럼 커피 너무 맛있고 배송도 잘 왔어요!
261,커피나인-이태원점,2022년 3월 19일,4,4,1,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ","배달 진짜 화나네요.
반이상 없고
아무리 배달이지만
이렇게 오는거 처음이네요"
262,커피나인-이태원점,2022년 3월 15일,3,4,2,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",배달은 이십 몇분만에 왔는데 배달을 다른 곳 들렸다 온건지 커피들이 다 식어서 맛이 없네요.
263,커피나인-이태원점,2022년 3월 13일,1,3,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",배달도 빠르고 좋은데 몇번째 시키는데 왜 자꾸 산미있는걸 주는지 이럴거면 그냥 산미선택자체를 빼주세요
264,커피나인-이태원점,2022년 3월 11일,5,5,3,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),샷추가/6,나인슈페너/1(HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",이 집은 쿠키까지 맛잇네요
265,커피나인-이태원점,2022년 2월 24일,3,4,2,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인슈페너/1(HOT or ICE 선택(ICE))
          ","문앞게 두고 문자 아무런 연락이없어 30분가까이 음료 도착한지도 몰샀네요.
아메리카노는 괜찮습니드."
266,커피나인-이태원점,2022년 2월 6일,5,5,1,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","배달  별하나도  아깝다ᆢ매장주문량이많아서  늦는건  충분히  이해하고  기다릴  맘은있다
배달시작되고  30분이상은  뭔지모르겠다ᆢ다른곳에  다  두르고  두른다음  온다ᆢ얼음을  좋아하기도  하지만  도착하면  얼음이  거의  다  녹아있다ᆢ물양을  작게하고  얼음을  꽉채우면  좋을것을  ᆢ늘  얼음을  꽉 채워달라해도  짜증난다ᆢ얼음아끼는건가ᆢ이젠  이곳에  시킬려니  스트레스받는다ᆢ

최악  배달ᆢ"
267,커피나인-이태원점,2022년 2월 6일,5,5,1,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","배달  최악인집
맛은좋은집"
268,커피나인-이태원점,2022년 1월 31일,5,5,1,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),달구나 라떼/1
          ",픽업후 20분이나 지나서 배달 왔네요.. 커피가 다 식어서 왔어요. ㅡㅡ 전자렌지에 돌려 먹게 생겼네요...
269,커피나인-이태원점,2022년 1월 15일,5,5,3,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),블랙모카라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","다른 배달 앱 으로 주문 몇번 했었는데, 여기 커피 진짜 맛있어요. 특히 라떼는 매번 주문합니다."
270,커피나인-이태원점,2022년 1월 14일,5,5,2,"
            달구나 라떼/2(추가 선택(덜달게))
          ",맛있고 계속 생각 나는 맛입니다
271,커피나인-이태원점,2022년 1월 8일,5,5,2,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",맛있습니다 배달이 느려요
272,커피나인-이태원점,2022년 1월 1일,4,3,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",양이 작은 듯 하여 마시기 전에 사진을 찍어보았어요. 가격은 올랐는데 양은 줄어서 아쉬워요.
273,커피나인-이태원점,2021년 12월 25일,1,1,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",한시간 반 기다려서 받은 따뜻한 아이스 바닐라라떼 .
274,커피나인-이태원점,2021년 12월 25일,3,3,1,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ","랩핑이제대로
안되어 있네요"
275,커피나인-이태원점,2021년 12월 25일,5,5,1,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",배달 90분.....
276,커피나인-이태원점,2021년 12월 22일,4,3,4,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),죠리퐁라떼/1(추가 선택(덜달게,얼음조금))
          ",맛은있는데 죠리퐁 음료는 양이 생각보다 너무 적네요ㅎㅎ 받은지 1분만에 끝났어요ㅋㅋ 3번먹으니 사라지네요~ 그래도 싼맛에 맛있게 잘마셨어요~~
277,커피나인-이태원점,2021년 12월 9일,5,5,1,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),샷추가/5
          ","커피맛은 굿!
배달은 진찌최악 도착예정보다 여기저기들리며 40분늦게왓네요"
278,커피나인-이태원점,2021년 12월 9일,3,3,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),너츠라떼/1(HOT or ICE 선택(ICE))
          ","사실  저는
 1ㆍ 첫번째로  커피향과  깊이ᆢ차가운커피인데도  여기에  커피9은   아침을  열어주듯  힐링되게해서  넘  좋아해요
2ㆍ 제가  커피을  좋아하는데도  아이스을  주문하는건  얼음때문이예요ㆍ일하면서  마시는  청량감이  깊은커피향과  가슴을  내리는  시원함이있어요
오늘은  얼음도  다녹아서  화가나고ㆍ배달도  둘러둘러  오는바람에  함께마실  친구도  바빠서  그냥갔네요
오늘은  커피까지  마실기분이아니군요"
279,커피나인-이태원점,2021년 12월 5일,5,5,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),달구나 라떼/1(추가 선택(덜달게))
          ",맛있어요
280,커피나인-이태원점,2021년 12월 4일,3,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",시럽 부탁드렸는데 요청사항을 확인하지 않으시나 보네요ㅠ 다음부턴 신경써 주세요
281,커피나인-이태원점,2021년 12월 2일,5,3,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",빠른배송 뚜거운 커피 다 좋은네 양이 그리 많진 않네요.. 넘칠까봐 그러는거 같으신데..가서 사야 많이 주나.. 무료배송이니 조동이 닫고 있어야..ㅎㅎ
282,커피나인-이태원점,2021년 11월 30일,5,5,3,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),너츠라떼/1(HOT or ICE 선택(ICE))
          ","칭구만나러가는  시간ᆢ예쁜  칭구랑  한컷ᆢ
바람  넘  심하네ᆢ
그래도  집가면  커피나인이  있으니  영~~~~차
도착전에  주문~~~^^"
283,커피나인-이태원점,2021년 11월 26일,5,5,2,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),너츠라떼/1(HOT or ICE 선택(ICE))
          ","너~~~~~무  맛나요
오늘   또  주문요~~~~"
284,커피나인-이태원점,2021년 11월 24일,1,1,1,"
            아메리카노/6(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),바닐라 라떼/2(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",아이스 바닐라라떼를 시켰는데 핫으로 왔네요;; 그리고 뭐 전화 할 방법도 없고 가게는 닫았고 당황스럽네요
285,커피나인-이태원점,2021년 11월 16일,5,5,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),샷추가/3,나인슈페너/1(HOT or ICE 선택(ICE))
          ","양도 많고 맛나네용! 
다만 배달이... 한곳에서 10분넘게 멈춰잇더라고요"
286,커피나인-이태원점,2021년 11월 6일,3,3,3,"
            나인슈페너/1(HOT or ICE 선택(ICE))
          ",오늘 크림은 너무 없네요 크림이 이렇게 적으면 그냥 라떼를 시켰을것같은데요 ㅠ 최근 거의 매일 시켰는데 역대급으로 적은 크림 .. 가게에 무슨일 있었나요 ? 두번째 사진이 원래 먹던 나인슈패너인데 확연히 달라요
287,커피나인-이태원점,2021년 10월 29일,5,5,1,"
            나인슈페너/1(HOT or ICE 선택(ICE))
          ",아인슈패너 크림이 커피랑 다 섞여서 라떼가 되어 도착해서 아쉽지만 그래도 맛은 있네요 !!! 자주 시킬것같아요 ㅎㅎ
288,커피나인-이태원점,2021년 10월 17일,5,5,1,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ","커피 가격도 저렴 하고 배달비도 없고 너무 좋아요! 커피 맛도 되게 좋아요~ 먼 거리가 아닌데도 배달이 30분 걸려서 커피가 다 식어서 아쉬울 따름이에요ㅠㅠ
혹시 돌체 더 달게! 요청 드려도 해주시나요?  추가금 내는 항목이 안 보였던 거 같아서요!!"
289,커피나인-이태원점,2021년 10월 12일,3,5,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ","일단 배달이 한시간 넘게 걸렸고..
  배달기사가 이름이 마승익 이던데
여기 오기전에 4군데인가 5군데 들렸다가 오더라구요
솔직히 가게에서 만들다 늦게 오는건 이해할 수 있습니다. 도로 상황이 안좋아서 그래도요..근데..뭔 배짱과 욕심으로 5건을 쳐받아서 그러는지 모르겠네요.  라떼 다식었고 위에 거품 다 날아갔는지 없고..아아 얼음 녹아서 얼음 크기가 작아졌어요 살면서 배달 셀 수 없을 만큼 시켰을텐데 이런적은 처음이네요.  요기요 본사측에 마승익인지 뭔지 어떻게든 강력하게 컴플레인 넣어야겠네요"
290,커피나인-이태원점,2021년 10월 11일,5,4,3,"
            달구나 라떼/1
          ",맛있지만 달고나양이 좀 적고 배달이 예정시간보다 20분 늦었어요...기사님이 온갖곳을 다 들렸다 오시더라구요
291,커피나인-이태원점,2021년 9월 21일,5,3,5,"
            아메리카노/3(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),나인스쿠키/2(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ","진심.. 커피나인의 쿠키는 쵝5다.
 2900원으로 커피 한잔 값이긴하지만,
커피를 사먹을 수 있을 정도의
경제수준이라면 가끔씩 이유있는 사치를
부려 볼만한 맛임!!

오자마자 상황 터져서 대처하느라
사진 찍는걸 깜박하고 다먹어버림ㅜ
다음엔 사진리뷰 할게여~>_<"
292,커피나인-이태원점,2021년 8월 26일,4,4,1,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),블랙모카라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ","음료 두 개만 시키기 죄송스러워 쿠키도 함께 주문했습니다.
비대면으로 문 앞으로 받았는데 쿠키가 없어서 매장으로 연락드렸더니 요기요에 연락해서 부분취소를 하라고 말씀하셨으나 요기요 익스프레스는 상담원 연결이 없더군요.
결국 쿠키값으로 배송비 낸 셈 치고 커피 두 잔 먹게되었네요.
맛은 좋으나 응대 및 배송 과정이 많이 아쉽습니다."
293,커피나인-이태원점,2021년 8월 22일,5,5,1,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",카피 두가지 다 시켜봣는데 이태원이 더 맘에 드네요!배달은 미리나가서 기다렸는데 밖에서 십분이나 더 기다렸어요 매우 불만족!
294,커피나인-이태원점,2021년 7월 22일,5,5,3,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ","커피 언제먹어도 맛있어요
오픈시간 지나도 막혀있고, 일찍 문닫으시는것같은데 그전에 주문하려고봐도 더 일찍 종료하시구ㅠㅠ
주문이 들쑥날쑥 계속 막혀있어서 주문하기가 힘드네요ㅜ그래도 오늘은 성공햇는데 주문하고나니 바로 막힘ㅋㅋㅋ
잘마셨습니다 사장님."
295,커피나인-이태원점,2021년 6월 26일,5,5,2,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",커피는 맛있어요. 단 배달에 문제가 있어 한잔을 못마신것만 빼면 커피자체는 맛있네요. 어떤게 이태원인지는 모르겠지만ㅎㅎ
296,커피나인-이태원점,2021년 6월 10일,5,5,1,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ","맛도좋고,포장도튼튼하고, 다좋았는데 나인말고 배달업체에서 봤음싶어서요.
(배달업체) 보통 이런걸로 뭐라안하는데요..이날따라 커피들고 많이돌아다니시네요..한**방향으루 가셨다가 신**역쪽도 가서 멈춰계시구 가게에서 주문픽업은 10분만에해놓고 배달은 30분이상 걸리심ㅎㅎㅎ이럴꺼면 지나가는 다른 기사님 아무나 픽업하셔도되지않나 싶은데여ㅎ"
297,커피나인-이태원점,2021년 6월 1일,5,5,1,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ","무려 50분이나 지나서 왔어요..음료는 다행히 녹진 않았지만 좀 먼곳에서 시킨지라 익스프레스 배달 공지 시간보다 20분이나 늦게 왔어도 그냥 그럴려니 했는데 빨대 빼달라는 요청사항도 무시하셔서 기분이 조금...

커피 맛 자체는 좋습니다! 양도 가득 얼음도 녹지 않고 왔구요 깔끔히 포장되어 왔어용"
298,커피나인-이태원점,2021년 5월 27일,3,4,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),더치라떼 과테말라/1
          ","잘머께씁니다.,.,,.,."
